record_id,group_id,split
emscad_11995,group_10100,train
emscad_11996,group_10101,train
emscad_11997,group_10102,train
emscad_11999,group_10104,train
emscad_12001,group_10106,train
emscad_12002,group_10107,train
emscad_12004,group_10109,train
emscad_12005,group_10110,train
emscad_12006,group_10111,train
emscad_12008,group_09937,train
emscad_12009,group_10113,train
emscad_12010,group_10114,train
emscad_12012,group_10116,train
emscad_12013,group_10117,train
emscad_12014,group_10118,train
emscad_12017,group_10120,train
emscad_12018,group_10121,train
emscad_12020,group_10123,train
emscad_12022,group_10125,train
emscad_12023,group_10126,train
emscad_12024,group_10127,train
emscad_12029,group_10131,train
emscad_12030,group_10132,train
emscad_12032,group_10133,train
emscad_12033,group_10134,train
emscad_12034,group_10135,train
emscad_12035,group_10136,train
emscad_12037,group_10137,train
emscad_12044,group_10142,train
emscad_12046,group_00064,train
emscad_12048,group_10144,train
emscad_12050,group_10146,train
emscad_12051,group_10147,train
emscad_12052,group_10148,train
emscad_12053,group_10149,train
emscad_12054,group_10150,train
emscad_12055,group_10151,train
emscad_12057,group_10153,train
emscad_12058,group_10154,train
emscad_12059,group_10155,train
emscad_12060,group_10156,train
emscad_12061,group_10157,train
emscad_12063,group_10159,train
emscad_12064,group_10160,train
emscad_12067,group_10162,train
emscad_12068,group_10163,train
emscad_12069,group_10164,train
emscad_12070,group_10165,train
emscad_12072,group_10166,train
emscad_12074,group_10168,train
emscad_12075,group_10169,train
emscad_12078,group_02299,train
emscad_12079,group_10171,train
emscad_12080,group_10172,train
emscad_12082,group_10173,train
emscad_12083,group_10174,train
emscad_12085,group_07105,train
emscad_12086,group_00559,train
emscad_12090,group_02452,train
emscad_12095,group_07003,train
emscad_12096,group_10181,train
emscad_12097,group_10182,train
emscad_12100,group_10184,train
emscad_12101,group_10185,train
emscad_12102,group_10186,train
emscad_12105,group_10189,train
emscad_12107,group_10191,train
emscad_12110,group_10194,train
emscad_12111,group_10195,train
emscad_12112,group_07039,train
emscad_12113,group_00838,train
emscad_12116,group_10197,train
emscad_12118,group_10199,train
emscad_12119,group_10200,train
emscad_12120,group_10201,train
emscad_12123,group_10203,train
emscad_12124,group_02005,train
emscad_12125,group_10204,train
emscad_12126,group_10205,train
emscad_12127,group_10206,train
emscad_12132,group_10211,train
emscad_12133,group_10212,train
emscad_12134,group_10213,train
emscad_12135,group_00559,train
emscad_12136,group_10214,train
emscad_12137,group_10215,train
emscad_12138,group_10216,train
emscad_12139,group_10217,train
emscad_12141,group_10218,train
emscad_12142,group_10219,train
emscad_12143,group_10220,train
emscad_12144,group_09937,train
emscad_12145,group_10221,train
emscad_12147,group_10222,train
emscad_12148,group_10223,train
emscad_12149,group_10224,train
emscad_12150,group_10225,train
emscad_12152,group_10227,train
emscad_12153,group_10228,train
emscad_12154,group_10229,train
emscad_12155,group_10230,train
emscad_12156,group_10231,train
emscad_12157,group_10232,train
emscad_12159,group_10234,train
emscad_12161,group_00559,train
emscad_12163,group_10237,train
emscad_12164,group_10238,train
emscad_12165,group_10239,train
emscad_12166,group_10240,train
emscad_12168,group_10242,train
emscad_12169,group_10243,train
emscad_12171,group_10244,train
emscad_12174,group_10247,train
emscad_12176,group_10249,train
emscad_12179,group_10251,train
emscad_12181,group_10253,train
emscad_12182,group_00559,train
emscad_12184,group_10255,train
emscad_12185,group_10256,train
emscad_12186,group_10257,train
emscad_12187,group_10258,train
emscad_12189,group_10260,train
emscad_12190,group_10261,train
emscad_12191,group_10262,train
emscad_12192,group_10263,train
emscad_12193,group_10264,train
emscad_12194,group_10265,train
emscad_12195,group_10266,train
emscad_12196,group_10267,train
emscad_12197,group_10268,train
emscad_12199,group_10269,train
emscad_12201,group_10271,train
emscad_12202,group_10272,train
emscad_12204,group_10273,train
emscad_12205,group_10274,train
emscad_12206,group_10275,train
emscad_12208,group_10277,train
emscad_12210,group_10278,train
emscad_12211,group_10279,train
emscad_12212,group_09558,train
emscad_12213,group_10280,train
emscad_12214,group_10281,train
emscad_12219,group_10285,train
emscad_12223,group_09749,train
emscad_12224,group_10289,train
emscad_12225,group_10290,train
emscad_12228,group_10293,train
emscad_12229,group_10294,train
emscad_12231,group_10295,train
emscad_12234,group_10298,train
emscad_12237,group_10300,train
emscad_12238,group_10301,train
emscad_12239,group_10302,train
emscad_12240,group_10303,train
emscad_12242,group_10305,train
emscad_12243,group_10306,train
emscad_12244,group_10307,train
emscad_12245,group_10308,train
emscad_12246,group_10309,train
emscad_12247,group_10310,train
emscad_12249,group_10312,train
emscad_12251,group_10314,train
emscad_12252,group_10315,train
emscad_12255,group_00046,train
emscad_12256,group_10317,train
emscad_12257,group_10318,train
emscad_12260,group_10320,train
emscad_12261,group_10321,train
emscad_12262,group_10322,train
emscad_12265,group_10324,train
emscad_12269,group_10328,train
emscad_12270,group_10329,train
emscad_12271,group_10330,train
emscad_12275,group_10333,train
emscad_12277,group_10334,train
emscad_12278,group_10335,train
emscad_12279,group_10336,train
emscad_12280,group_10337,train
emscad_12281,group_10338,train
emscad_12283,group_10340,train
emscad_12286,group_10341,train
emscad_12287,group_10342,train
emscad_12288,group_10343,train
emscad_12289,group_10344,train
emscad_12293,group_10348,train
emscad_12294,group_10349,train
emscad_12296,group_10350,train
emscad_12297,group_10351,train
emscad_12298,group_10352,train
emscad_12299,group_10353,train
emscad_12300,group_10354,train
emscad_12301,group_10355,train
emscad_12303,group_10357,train
emscad_12304,group_10358,train
emscad_12306,group_10360,train
emscad_12307,group_10361,train
emscad_12310,group_10363,train
emscad_12312,group_10364,train
emscad_12313,group_10365,train
emscad_12314,group_10366,train
emscad_12315,group_10367,train
emscad_12317,group_10369,train
emscad_12318,group_10370,train
emscad_12319,group_10371,train
emscad_12320,group_10372,train
emscad_12321,group_10373,train
emscad_12322,group_10374,train
emscad_12323,group_10375,train
emscad_12324,group_10376,train
emscad_12325,group_09209,train
emscad_12326,group_10377,train
emscad_12327,group_10378,train
emscad_12328,group_10379,train
emscad_12329,group_10380,train
emscad_12330,group_10381,train
emscad_12331,group_10382,train
emscad_12332,group_10383,train
emscad_12333,group_10384,train
emscad_12334,group_09853,train
emscad_12335,group_10385,train
emscad_12336,group_10386,train
emscad_12338,group_10387,train
emscad_12339,group_10388,train
emscad_12341,group_10390,train
emscad_12344,group_10392,train
emscad_12345,group_10393,train
emscad_12348,group_10395,train
emscad_12349,group_10396,train
emscad_12350,group_10397,train
emscad_12351,group_10398,train
emscad_12353,group_10400,train
emscad_12354,group_10401,train
emscad_12355,group_10402,train
emscad_12358,group_10404,train
emscad_12360,group_10405,train
emscad_12362,group_10406,train
emscad_12364,group_10408,train
emscad_12366,group_10410,train
emscad_12367,group_10411,train
emscad_12368,group_10412,train
emscad_12369,group_10413,train
emscad_12370,group_10414,train
emscad_12371,group_10415,train
emscad_12372,group_10416,train
emscad_12374,group_10418,train
emscad_12376,group_10420,train
emscad_12377,group_10421,train
emscad_12378,group_10422,train
emscad_12380,group_10424,train
emscad_12382,group_10425,train
emscad_12383,group_10426,train
emscad_12384,group_10427,train
emscad_12385,group_10428,train
emscad_12387,group_10430,train
emscad_12388,group_10431,train
emscad_12390,group_10433,train
emscad_12391,group_10434,train
emscad_12393,group_10436,train
emscad_12395,group_10437,train
emscad_12396,group_05444,train
emscad_12397,group_00039,train
emscad_12398,group_10438,train
emscad_12399,group_10439,train
emscad_12402,group_10441,train
emscad_12403,group_10442,train
emscad_12405,group_10443,train
emscad_12406,group_08356,train
emscad_12407,group_10444,train
emscad_12410,group_10446,train
emscad_12411,group_10447,train
emscad_12414,group_10450,train
emscad_12416,group_10452,train
emscad_12417,group_10453,train
emscad_12418,group_09481,train
emscad_12419,group_10454,train
emscad_12420,group_10455,train
emscad_12421,group_10456,train
emscad_12425,group_10459,train
emscad_12426,group_10460,train
emscad_12427,group_10461,train
emscad_12428,group_10462,train
emscad_12430,group_10464,train
emscad_12431,group_10465,train
emscad_12432,group_10466,train
emscad_12433,group_10467,train
emscad_12434,group_10468,train
emscad_12435,group_10469,train
emscad_12436,group_10470,train
emscad_12437,group_10471,train
emscad_12438,group_05404,train
emscad_12440,group_10473,train
emscad_12441,group_10474,train
emscad_12442,group_10475,train
emscad_12446,group_00673,train
emscad_12447,group_10477,train
emscad_12448,group_10478,train
emscad_12449,group_10479,train
emscad_12450,group_10480,train
emscad_12454,group_10483,train
emscad_12455,group_10484,train
emscad_12457,group_10486,train
emscad_12458,group_10487,train
emscad_12461,group_10490,train
emscad_12462,group_10491,train
emscad_12463,group_10492,train
emscad_12464,group_10493,train
emscad_12465,group_10494,train
emscad_12467,group_07145,train
emscad_12468,group_10496,train
emscad_12469,group_10497,train
emscad_12471,group_10498,train
emscad_12473,group_10500,train
emscad_12474,group_10501,train
emscad_12475,group_10502,train
emscad_12477,group_10504,train
emscad_12481,group_10507,train
emscad_12483,group_10509,train
emscad_12485,group_10510,train
emscad_12487,group_10512,train
emscad_12488,group_00415,train
emscad_12489,group_10513,train
emscad_12490,group_10514,train
emscad_12492,group_08779,train
emscad_12494,group_10517,train
emscad_12495,group_10518,train
emscad_12496,group_10519,train
emscad_12498,group_10520,train
emscad_12499,group_10521,train
emscad_12501,group_10522,train
emscad_12502,group_00353,train
emscad_12503,group_10102,train
emscad_12504,group_10523,train
emscad_12506,group_10524,train
emscad_12507,group_10525,train
emscad_12509,group_10527,train
emscad_12514,group_10530,train
emscad_12515,group_10531,train
emscad_12516,group_10517,train
emscad_12517,group_10532,train
emscad_12518,group_10533,train
emscad_12519,group_10534,train
emscad_12520,group_10535,train
emscad_12521,group_10536,train
emscad_12524,group_10538,train
emscad_12525,group_10539,train
emscad_12526,group_10540,train
emscad_12527,group_10541,train
emscad_12528,group_10542,train
emscad_12529,group_09821,train
emscad_12530,group_10543,train
emscad_12531,group_10544,train
emscad_12533,group_10545,train
emscad_12534,group_10546,train
emscad_12536,group_10547,train
emscad_12538,group_10549,train
emscad_12540,group_10551,train
emscad_12543,group_10552,train
emscad_12544,group_10553,train
emscad_12545,group_10554,train
emscad_12546,group_10555,train
emscad_12547,group_10556,train
emscad_12548,group_10557,train
emscad_12550,group_10558,train
emscad_12552,group_10559,train
emscad_12555,group_10561,train
emscad_12556,group_10562,train
emscad_12558,group_10564,train
emscad_12560,group_10566,train
emscad_12561,group_10567,train
emscad_12562,group_10568,train
emscad_12565,group_10571,train
emscad_12566,group_10572,train
emscad_12568,group_10573,train
emscad_12569,group_10574,train
emscad_12570,group_10575,train
emscad_12571,group_10576,train
emscad_12576,group_10579,train
emscad_12577,group_03181,train
emscad_12578,group_10580,train
emscad_12579,group_10581,train
emscad_12580,group_10582,train
emscad_12582,group_10583,train
emscad_12583,group_10584,train
emscad_12584,group_10585,train
emscad_12585,group_10586,train
emscad_12587,group_10588,train
emscad_12590,group_10590,train
emscad_12593,group_10593,train
emscad_12595,group_10595,train
emscad_12597,group_10597,train
emscad_12598,group_10598,train
emscad_12599,group_10599,train
emscad_12603,group_10602,train
emscad_12604,group_10603,train
emscad_12605,group_10604,train
emscad_12606,group_10605,train
emscad_12607,group_10606,train
emscad_12608,group_10607,train
emscad_12609,group_10608,train
emscad_12610,group_10609,train
emscad_12614,group_10611,train
emscad_12615,group_10612,train
emscad_12616,group_10613,train
emscad_12617,group_10614,train
emscad_12618,group_10615,train
emscad_12621,group_10617,train
emscad_12625,group_10620,train
emscad_12626,group_10621,train
emscad_12627,group_10622,train
emscad_12628,group_10623,train
emscad_12631,group_02118,train
emscad_12634,group_10627,train
emscad_12635,group_10628,train
emscad_12636,group_10629,train
emscad_12638,group_10630,train
emscad_12639,group_10631,train
emscad_12640,group_10632,train
emscad_12641,group_10633,train
emscad_12642,group_10634,train
emscad_12644,group_10636,train
emscad_12645,group_10637,train
emscad_12646,group_10638,train
emscad_12647,group_10639,train
emscad_12648,group_10640,train
emscad_12649,group_10641,train
emscad_12650,group_10642,train
emscad_12653,group_10644,train
emscad_12654,group_10645,train
emscad_12657,group_10648,train
emscad_12658,group_10649,train
emscad_12660,group_10651,train
emscad_12662,group_10652,train
emscad_12663,group_00559,train
emscad_12664,group_10653,train
emscad_12666,group_10655,train
emscad_12669,group_10657,train
emscad_12670,group_10658,train
emscad_12673,group_10660,train
emscad_12678,group_10665,train
emscad_12679,group_10666,train
emscad_12680,group_10667,train
emscad_12681,group_10668,train
emscad_12682,group_10669,train
emscad_12683,group_10670,train
emscad_12686,group_10672,train
emscad_12688,group_10673,train
emscad_12690,group_10675,train
emscad_12692,group_10677,train
emscad_12693,group_10678,train
emscad_12694,group_10679,train
emscad_12695,group_07093,train
emscad_12697,group_10680,train
emscad_12699,group_10682,train
emscad_12701,group_10684,train
emscad_12703,group_10685,train
emscad_12706,group_10688,train
emscad_12707,group_10648,train
emscad_12708,group_10689,train
emscad_12710,group_10691,train
emscad_12712,group_10693,train
emscad_12713,group_10694,train
emscad_12715,group_10696,train
emscad_12716,group_10697,train
emscad_12717,group_10698,train
emscad_12718,group_10699,train
emscad_12719,group_10700,train
emscad_12723,group_07838,train
emscad_12724,group_10704,train
emscad_12725,group_10705,train
emscad_12726,group_02989,train
emscad_12727,group_10706,train
emscad_12728,group_10707,train
emscad_12729,group_10708,train
emscad_12731,group_10709,train
emscad_12732,group_10710,train
emscad_12733,group_10711,train
emscad_12734,group_10712,train
emscad_12735,group_02299,train
emscad_12736,group_10713,train
emscad_12737,group_10714,train
emscad_12738,group_10715,train
emscad_12740,group_10717,train
emscad_12741,group_10718,train
emscad_12744,group_10720,train
emscad_12745,group_10721,train
emscad_12746,group_10722,train
emscad_12747,group_10723,train
emscad_12750,group_10725,train
emscad_12753,group_10728,train
emscad_12754,group_10729,train
emscad_12756,group_10730,train
emscad_12758,group_00573,train
emscad_12759,group_10731,train
emscad_12760,group_00573,train
emscad_12764,group_02712,train
emscad_12765,group_10734,train
emscad_12766,group_10735,train
emscad_12767,group_10736,train
emscad_12769,group_10738,train
emscad_12770,group_02728,train
emscad_12771,group_10739,train
emscad_12772,group_10740,train
emscad_12774,group_10742,train
emscad_12775,group_08356,train
emscad_12777,group_10743,train
emscad_12778,group_00972,train
emscad_12779,group_04344,train
emscad_12780,group_10744,train
emscad_12781,group_10745,train
emscad_12782,group_10746,train
emscad_12784,group_08729,train
emscad_12785,group_10747,train
emscad_12787,group_10749,train
emscad_12789,group_06606,train
emscad_12790,group_10751,train
emscad_12791,group_10752,train
emscad_12792,group_10753,train
emscad_12795,group_00959,train
emscad_12796,group_10755,train
emscad_12797,group_10756,train
emscad_12798,group_10757,train
emscad_12799,group_10758,train
emscad_12800,group_10759,train
emscad_12801,group_10760,train
emscad_12802,group_09334,train
emscad_12803,group_10761,train
emscad_12804,group_10762,train
emscad_12805,group_10763,train
emscad_12806,group_10764,train
emscad_12807,group_10765,train
emscad_12808,group_10766,train
emscad_12809,group_10767,train
emscad_12811,group_10769,train
emscad_12812,group_10770,train
emscad_12813,group_10771,train
emscad_12814,group_00838,train
emscad_12815,group_10772,train
emscad_12817,group_10773,train
emscad_12818,group_08588,train
emscad_12819,group_10774,train
emscad_12820,group_00838,train
emscad_12822,group_10776,train
emscad_12823,group_10777,train
emscad_12824,group_10778,train
emscad_12825,group_10779,train
emscad_12826,group_10780,train
emscad_12828,group_10782,train
emscad_12829,group_10783,train
emscad_12830,group_10784,train
emscad_12832,group_10786,train
emscad_12833,group_10787,train
emscad_12836,group_07045,train
emscad_12838,group_10790,train
emscad_12841,group_01879,train
emscad_12842,group_10791,train
emscad_12844,group_00838,train
emscad_12845,group_10513,train
emscad_12846,group_10792,train
emscad_12847,group_10793,train
emscad_12848,group_10794,train
emscad_12851,group_10797,train
emscad_12852,group_10798,train
emscad_12853,group_10799,train
emscad_12854,group_10800,train
emscad_12855,group_10801,train
emscad_12857,group_10803,train
emscad_12858,group_10804,train
emscad_12859,group_10805,train
emscad_12860,group_10806,train
emscad_12861,group_10807,train
emscad_12862,group_10808,train
emscad_12864,group_10810,train
emscad_12865,group_10811,train
emscad_12866,group_10812,train
emscad_12867,group_10813,train
emscad_12868,group_10814,train
emscad_12870,group_10816,train
emscad_12872,group_10818,train
emscad_12873,group_10819,train
emscad_12874,group_10820,train
emscad_12876,group_10821,train
emscad_12878,group_10822,train
emscad_12880,group_10824,train
emscad_12882,group_10825,train
emscad_12884,group_10826,train
emscad_12888,group_10830,train
emscad_12889,group_10831,train
emscad_12890,group_10832,train
emscad_12891,group_10833,train
emscad_12892,group_10834,train
emscad_12894,group_10835,train
emscad_12895,group_10836,train
emscad_12896,group_10837,train
emscad_12897,group_10838,train
emscad_12899,group_10840,train
emscad_12900,group_10841,train
emscad_12902,group_10842,train
emscad_12903,group_10843,train
emscad_12904,group_10844,train
emscad_12906,group_10846,train
emscad_12912,group_10850,train
emscad_12915,group_10852,train
emscad_12916,group_10853,train
emscad_12917,group_10854,train
emscad_12918,group_10855,train
emscad_12920,group_10857,train
emscad_12921,group_10858,train
emscad_12922,group_10859,train
emscad_12923,group_10860,train
emscad_12925,group_10861,train
emscad_12928,group_10864,train
emscad_12929,group_10865,train
emscad_12931,group_10867,train
emscad_12932,group_10868,train
emscad_12933,group_10869,train
emscad_12934,group_10870,train
emscad_12935,group_10871,train
emscad_12936,group_10872,train
emscad_12938,group_10874,train
emscad_12943,group_10878,train
emscad_12945,group_10880,train
emscad_12946,group_10881,train
emscad_12951,group_10885,train
emscad_12952,group_10886,train
emscad_12953,group_10887,train
emscad_12954,group_10888,train
emscad_12955,group_10889,train
emscad_12956,group_10890,train
emscad_12958,group_10892,train
emscad_12959,group_10893,train
emscad_12960,group_10894,train
emscad_12961,group_10895,train
emscad_12962,group_10896,train
emscad_12966,group_10899,train
emscad_12967,group_10900,train
emscad_12968,group_10901,train
emscad_12969,group_10902,train
emscad_12971,group_00227,train
emscad_12972,group_10904,train
emscad_12974,group_10906,train
emscad_12975,group_10907,train
emscad_12976,group_10908,train
emscad_12977,group_10909,train
emscad_12978,group_10910,train
emscad_12979,group_10911,train
emscad_12980,group_10912,train
emscad_12982,group_10914,train
emscad_12983,group_10915,train
emscad_12985,group_10917,train
emscad_12986,group_10918,train
emscad_12987,group_10919,train
emscad_12990,group_10921,train
emscad_12992,group_10923,train
emscad_12993,group_10924,train
emscad_12994,group_10925,train
emscad_12996,group_10927,train
emscad_12998,group_10929,train
emscad_13000,group_10931,train
emscad_13002,group_10933,train
emscad_13003,group_10934,train
emscad_13004,group_10935,train
emscad_13005,group_10936,train
emscad_13006,group_10937,train
emscad_13007,group_10938,train
emscad_13010,group_10940,train
emscad_13011,group_10941,train
emscad_13015,group_10943,train
emscad_13020,group_10948,train
emscad_13021,group_10949,train
emscad_13022,group_10950,train
emscad_13024,group_10951,train
emscad_13025,group_10952,train
emscad_13026,group_10953,train
emscad_13029,group_10956,train
emscad_13030,group_10957,train
emscad_13031,group_10958,train
emscad_13032,group_10959,train
emscad_13034,group_10961,train
emscad_13037,group_10963,train
emscad_13038,group_10964,train
emscad_13039,group_10965,train
emscad_13040,group_10966,train
emscad_13041,group_10967,train
emscad_13043,group_10969,train
emscad_13044,group_10970,train
emscad_13046,group_10972,train
emscad_13047,group_10973,train
emscad_13049,group_10974,train
emscad_13051,group_10976,train
emscad_13056,group_10979,train
emscad_13060,group_10982,train
emscad_13061,group_10983,train
emscad_13062,group_10984,train
emscad_13065,group_10986,train
emscad_13066,group_08216,train
emscad_13067,group_10987,train
emscad_13068,group_10988,train
emscad_13069,group_10989,train
emscad_13070,group_10990,train
emscad_13071,group_03349,train
emscad_13072,group_10991,train
emscad_13074,group_10993,train
emscad_13076,group_10994,train
emscad_13077,group_10995,train
emscad_13078,group_10996,train
emscad_13080,group_10998,train
emscad_13082,group_11000,train
emscad_13083,group_11001,train
emscad_13084,group_11002,train
emscad_13085,group_11003,train
emscad_13086,group_11004,train
emscad_13088,group_11006,train
emscad_13089,group_11007,train
emscad_13090,group_11008,train
emscad_13091,group_11009,train
emscad_13093,group_11011,train
emscad_13096,group_11014,train
emscad_13097,group_11015,train
emscad_13098,group_11016,train
emscad_13099,group_11017,train
emscad_13100,group_11018,train
emscad_13103,group_11021,train
emscad_13104,group_11022,train
emscad_13105,group_11023,train
emscad_13106,group_11024,train
emscad_13108,group_11026,train
emscad_13113,group_11030,train
emscad_13117,group_11032,train
emscad_13118,group_11033,train
emscad_13119,group_11034,train
emscad_13120,group_11035,train
emscad_13121,group_11036,train
emscad_13123,group_11038,train
emscad_13124,group_11039,train
emscad_13127,group_11041,train
emscad_13128,group_11042,train
emscad_13129,group_11043,train
emscad_13131,group_11045,train
emscad_13132,group_11046,train
emscad_13133,group_11047,train
emscad_13135,group_11048,train
emscad_13137,group_11050,train
emscad_13138,group_11051,train
emscad_13139,group_03896,train
emscad_13140,group_03662,train
emscad_13142,group_11052,train
emscad_13145,group_01511,train
emscad_13147,group_11055,train
emscad_13148,group_11056,train
emscad_13150,group_11057,train
emscad_13153,group_11059,train
emscad_13158,group_11064,train
emscad_13159,group_11065,train
emscad_13161,group_11066,train
emscad_13162,group_11067,train
emscad_13163,group_11068,train
emscad_13164,group_11069,train
emscad_13166,group_11070,train
emscad_13168,group_11072,train
emscad_13169,group_11073,train
emscad_13171,group_11075,train
emscad_13172,group_11076,train
emscad_13173,group_11077,train
emscad_13174,group_02197,train
emscad_13178,group_11081,train
emscad_13179,group_11082,train
emscad_13180,group_11083,train
emscad_13181,group_11084,train
emscad_13183,group_11085,train
emscad_13184,group_11086,train
emscad_13185,group_11087,train
emscad_13187,group_11088,train
emscad_13188,group_11089,train
emscad_13190,group_11091,train
emscad_13191,group_11092,train
emscad_13192,group_11093,train
emscad_13193,group_11094,train
emscad_13196,group_11096,train
emscad_13197,group_11097,train
emscad_13198,group_11098,train
emscad_13199,group_11099,train
emscad_13200,group_11100,train
emscad_13201,group_11101,train
emscad_13202,group_11102,train
emscad_13204,group_11104,train
emscad_13205,group_11105,train
emscad_13206,group_11106,train
emscad_13208,group_11107,train
emscad_13209,group_11108,train
emscad_13210,group_11109,train
emscad_13211,group_11110,train
emscad_13212,group_11111,train
emscad_13214,group_02733,train
emscad_13215,group_11113,train
emscad_13216,group_11114,train
emscad_13217,group_11115,train
emscad_13219,group_11116,train
emscad_13220,group_11117,train
emscad_13221,group_11118,train
emscad_13222,group_11119,train
emscad_13224,group_11121,train
emscad_13226,group_11123,train
emscad_13231,group_11127,train
emscad_13232,group_11128,train
emscad_13233,group_11129,train
emscad_13235,group_11130,train
emscad_13236,group_11131,train
emscad_13239,group_11132,train
emscad_13240,group_11133,train
emscad_13241,group_01339,train
emscad_13244,group_11135,train
emscad_13246,group_11136,train
emscad_13247,group_11137,train
emscad_13248,group_02974,train
emscad_13250,group_11139,train
emscad_13253,group_11141,train
emscad_13257,group_11145,train
emscad_13258,group_11146,train
emscad_13261,group_07420,train
emscad_13265,group_11149,train
emscad_13267,group_11150,train
emscad_13268,group_11151,train
emscad_13269,group_11152,train
emscad_13271,group_11154,train
emscad_13273,group_11156,train
emscad_13276,group_00559,train
emscad_13281,group_00319,train
emscad_13283,group_11160,train
emscad_13285,group_11162,train
emscad_13290,group_00559,train
emscad_13292,group_00945,train
emscad_13293,group_11166,train
emscad_13294,group_11167,train
emscad_13295,group_02712,train
emscad_13297,group_11169,train
emscad_13298,group_11170,train
emscad_13299,group_11171,train
emscad_13300,group_11172,train
emscad_13301,group_11173,train
emscad_13306,group_11177,train
emscad_13307,group_11178,train
emscad_13308,group_11179,train
emscad_13309,group_11180,train
emscad_13311,group_11182,train
emscad_13314,group_02005,train
emscad_13316,group_11186,train
emscad_13317,group_11187,train
emscad_13318,group_11188,train
emscad_13319,group_11189,train
emscad_13320,group_11190,train
emscad_13321,group_11191,train
emscad_13323,group_11192,train
emscad_13324,group_11193,train
emscad_13326,group_11194,train
emscad_13327,group_11195,train
emscad_13330,group_11197,train
emscad_13331,group_09571,train
emscad_13332,group_11198,train
emscad_13333,group_11199,train
emscad_13334,group_07145,train
emscad_13337,group_11201,train
emscad_13338,group_11202,train
emscad_13340,group_11203,train
emscad_13342,group_11205,train
emscad_13345,group_11208,train
emscad_13346,group_11209,train
emscad_13349,group_11211,train
emscad_13351,group_11213,train
emscad_13352,group_11214,train
emscad_13353,group_11215,train
emscad_13354,group_11216,train
emscad_13355,group_11217,train
emscad_13356,group_11218,train
emscad_13357,group_11219,train
emscad_13358,group_11220,train
emscad_13359,group_11221,train
emscad_13360,group_11222,train
emscad_13362,group_11223,train
emscad_13363,group_11224,train
emscad_13364,group_08796,train
emscad_13366,group_11226,train
emscad_13367,group_11227,train
emscad_13368,group_05915,train
emscad_13370,group_11229,train
emscad_13371,group_11230,train
emscad_13372,group_11231,train
emscad_13373,group_11232,train
emscad_13376,group_11234,train
emscad_13377,group_11235,train
emscad_13379,group_06525,train
emscad_13380,group_11237,train
emscad_13381,group_11238,train
emscad_13382,group_11239,train
emscad_13383,group_11240,train
emscad_13384,group_11241,train
emscad_13385,group_11242,train
emscad_13386,group_11243,train
emscad_13388,group_11245,train
emscad_13391,group_11247,train
emscad_13392,group_11248,train
emscad_13395,group_11249,train
emscad_13398,group_11251,train
emscad_13400,group_11252,train
emscad_13401,group_09845,train
emscad_13402,group_11253,train
emscad_13408,group_11255,train
emscad_13409,group_11256,train
emscad_13410,group_07048,train
emscad_13411,group_11257,train
emscad_13413,group_11258,train
emscad_13423,group_11262,train
emscad_13424,group_11263,train
emscad_13425,group_11264,train
emscad_13427,group_11265,train
emscad_13428,group_11266,train
emscad_13429,group_11267,train
emscad_13430,group_11268,train
emscad_13435,group_11272,train
emscad_13436,group_11273,train
emscad_13437,group_11177,train
emscad_13438,group_11274,train
emscad_13440,group_11275,train
emscad_13442,group_00838,train
emscad_13445,group_11279,train
emscad_13447,group_11281,train
emscad_13448,group_11282,train
emscad_13449,group_11283,train
emscad_13452,group_11286,train
emscad_13454,group_02299,train
emscad_13455,group_00538,train
emscad_13456,group_11288,train
emscad_13458,group_11290,train
emscad_13459,group_11291,train
emscad_13460,group_11292,train
emscad_13461,group_11293,train
emscad_13462,group_11294,train
emscad_13463,group_11295,train
emscad_13464,group_11296,train
emscad_13467,group_11297,train
emscad_13469,group_11298,train
emscad_13470,group_11299,train
emscad_13471,group_11300,train
emscad_13473,group_11301,train
emscad_13477,group_11305,train
emscad_13478,group_11306,train
emscad_13479,group_11307,train
emscad_13480,group_11308,train
emscad_13481,group_11309,train
emscad_13482,group_00319,train
emscad_13484,group_11311,train
emscad_13485,group_11312,train
emscad_13486,group_11313,train
emscad_13489,group_11316,train
emscad_13490,group_11180,train
emscad_13491,group_11317,train
emscad_13492,group_11318,train
emscad_13494,group_00208,train
emscad_13496,group_11319,train
emscad_13500,group_11018,train
emscad_13502,group_11322,train
emscad_13503,group_11323,train
emscad_13504,group_11324,train
emscad_13507,group_11327,train
emscad_13508,group_11328,train
emscad_13509,group_11329,train
emscad_13510,group_11330,train
emscad_13511,group_11331,train
emscad_13513,group_11332,train
emscad_13514,group_11333,train
emscad_13515,group_11334,train
emscad_13516,group_11335,train
emscad_13517,group_11336,train
emscad_13518,group_11337,train
emscad_13519,group_11338,train
emscad_13521,group_11340,train
emscad_13522,group_11341,train
emscad_13523,group_11342,train
emscad_13526,group_11345,train
emscad_13527,group_11346,train
emscad_13530,group_11349,train
emscad_13533,group_06954,train
emscad_13534,group_11350,train
emscad_13535,group_11351,train
emscad_13536,group_11352,train
emscad_13537,group_11353,train
emscad_13539,group_11355,train
emscad_13540,group_11356,train
emscad_13541,group_11357,train
emscad_13543,group_11359,train
emscad_13545,group_11361,train
emscad_13547,group_11363,train
emscad_13551,group_11367,train
emscad_13553,group_11369,train
emscad_13554,group_11370,train
emscad_13555,group_11371,train
emscad_13556,group_11372,train
emscad_13557,group_03707,train
emscad_13558,group_11373,train
emscad_13559,group_11374,train
